unit_number,time_in_cycles,actual_RUL,predicted_RUL,error,sensor_14_roc,sensor_2_roc,risk_level
19,154,4,5.7980103,1.7980103492736816,0.9700000000002547,0.5399999999999636,High
19,155,3,5.764481,2.7644810676574707,1.2100000000000364,-1.07000000000005,High
19,156,2,5.205173,3.2051730155944824,1.449999999999818,0.5200000000000955,High
19,157,1,6.790548,5.790547847747803,-7.489999999999782,-0.010000000000104592,High
19,158,0,6.047115,6.047114849090576,4.270000000000437,-0.08999999999991815,High
23,1,167,123.789505,-43.21049499511719,0.0,0.0,Low
23,2,166,110.03375,-55.96624755859375,-2.519999999999527,0.37999999999999545,Low
23,3,165,111.5077,-53.49230194091797,3.0599999999994907,0.37000000000000455,Low
23,4,164,111.10153,-52.898468017578125,-0.8500000000003638,0.40999999999996817,Low
23,5,163,104.28303,-58.71697235107422,2.8100000000004,0.08000000000004093,Low
23,6,162,109.54693,-52.45307159423828,-1.449999999999818,-0.5900000000000318,Low
23,7,161,115.790436,-45.209564208984375,2.5900000000001455,-0.2799999999999727,Low
23,8,160,112.952736,-47.047264099121094,-5.360000000000582,0.06999999999993634,Low
23,9,159,111.99344,-47.006561279296875,4.369999999999891,-0.34999999999990905,Low
23,10,158,115.913704,-42.08629608154297,-3.4199999999991633,0.75,Low
23,11,157,112.46689,-44.533111572265625,-1.110000000000582,-0.82000000000005,Low
23,12,156,112.35194,-43.64806365966797,3.100000000000364,1.0199999999999818,Low
23,13,155,111.10489,-43.895111083984375,2.9299999999993815,-0.9700000000000273,Low
23,14,154,108.43552,-45.564483642578125,-3.6799999999993815,0.2300000000000182,Low
23,15,153,105.82039,-47.17961120605469,-0.8000000000001819,0.01999999999998181,Low
23,16,152,110.72905,-41.27095031738281,2.380000000000109,0.8500000000000227,Low
23,17,151,112.72615,-38.27384948730469,-2.180000000000291,-1.0499999999999545,Low
23,18,150,114.5166,-35.4833984375,-1.2899999999999636,0.8299999999999272,Low
23,19,149,107.6539,-41.346099853515625,2.2200000000002547,0.04000000000007731,Low
23,20,148,112.797455,-35.202545166015625,-3.930000000000291,-0.25,Low
23,21,147,105.06996,-41.93003845214844,0.6599999999998545,0.06999999999993634,Low
23,22,146,103.23666,-42.763343811035156,0.5,-0.049999999999954525,Low
23,23,145,107.59921,-37.400787353515625,4.020000000000437,-0.32000000000005,Low
23,24,144,113.047035,-30.952964782714844,1.3499999999994543,0.5200000000000955,Low
23,25,143,115.49676,-27.50324249267578,2.430000000000291,-0.2400000000000091,Low
23,26,142,114.65779,-27.342208862304688,-5.559999999999491,-0.04000000000007731,Low
23,27,141,108.6019,-32.398101806640625,-0.680000000000291,-0.2300000000000182,Low
23,28,140,100.576164,-39.42383575439453,3.4799999999995634,-0.049999999999954525,Low
23,29,139,109.80472,-29.195281982421875,-4.899999999999636,0.5,Low
23,30,138,107.53006,-30.469940185546875,8.449999999999818,-0.4199999999999591,Low
23,31,137,116.77468,-20.225318908691406,-6.609999999999673,-0.17000000000007276,Low
23,32,136,119.28854,-16.711456298828125,-2.3400000000001455,-0.25,Low
23,33,135,117.837,-17.163002014160156,9.859999999999673,0.20000000000004547,Low
23,34,134,116.81344,-17.186561584472656,-5.859999999999673,0.39999999999997726,Low
23,35,133,119.33484,-13.6651611328125,-5.789999999999964,0.4600000000000364,Low
23,36,132,116.392395,-15.60760498046875,0.0500000000001819,-0.8300000000000409,Low
23,37,131,116.58611,-14.413887023925781,-0.17000000000007276,0.5600000000000591,Low
23,38,130,113.333664,-16.666336059570312,1.449999999999818,-0.20000000000004547,Low
23,39,129,112.26641,-16.73358917236328,-0.5799999999999272,0.6499999999999773,Low
23,40,128,113.669235,-14.330764770507812,5.329999999999927,-0.2999999999999545,Low
23,41,127,107.6935,-19.306503295898438,2.3299999999999272,-0.5299999999999727,Low
23,42,126,107.28459,-18.715408325195312,-2.0399999999999636,0.10999999999989996,Low
23,43,125,104.44718,-20.552818298339844,-3.9700000000002547,-0.049999999999954525,Low
23,44,124,104.09861,-19.901390075683594,6.030000000000655,0.10000000000002274,Low
23,45,123,107.89773,-15.102272033691406,-2.7700000000004366,-0.2400000000000091,Low
23,46,122,108.975555,-13.024444580078125,-4.050000000000182,0.13999999999998636,Low
23,47,121,110.02307,-10.9769287109375,6.6599999999998545,0.2599999999999909,Low
23,48,120,110.48015,-9.519851684570312,2.160000000000764,-0.1999999999999318,Low
23,49,119,115.82181,-3.178192138671875,-7.920000000000073,-0.010000000000104592,Low
23,50,118,113.07024,-4.9297637939453125,3.649999999999636,-0.599999999999909,Low
23,51,117,116.11758,-0.8824234008789062,-2.4899999999997817,0.6100000000000136,Low
23,52,116,111.37997,-4.620033264160156,5.449999999999818,-0.12999999999999545,Low
23,53,115,112.44709,-2.5529098510742188,-6.710000000000036,-0.14000000000010004,Low
23,54,114,114.41787,0.41786956787109375,4.0600000000004,0.40000000000009095,Low
23,55,113,116.356964,3.356964111328125,-1.5600000000004002,0.4599999999999227,Low
23,56,112,111.235405,-0.7645950317382812,0.4499999999998181,-0.1999999999999318,Low
23,57,111,109.62585,-1.3741531372070312,-4.5,-0.15000000000009095,Low
23,58,110,106.06534,-3.934661865234375,3.8200000000006185,-0.7699999999999818,Low
23,59,109,114.383156,5.383155822753906,0.42000000000007276,0.7300000000000182,Low
23,60,108,114.62451,6.62451171875,-2.800000000000182,0.05000000000006821,Low
23,61,107,108.93532,1.9353179931640625,6.469999999999345,-0.35000000000002274,Low
23,62,106,108.66218,2.6621780395507812,0.3000000000001819,-0.2599999999999909,Low
23,63,105,109.791016,4.791015625,-7.6799999999993815,0.36000000000001364,Low
23,64,104,110.14126,6.141258239746094,1.9399999999995998,0.5699999999999363,Low
23,65,103,112.41424,9.414237976074219,3.680000000000291,-0.1999999999999318,Low
23,66,102,111.83636,9.836357116699219,0.07999999999992724,-0.21000000000003638,Low
23,67,101,111.04299,10.042991638183594,-3.949999999999818,0.03999999999996362,Low
23,68,100,112.92966,12.929656982421875,-2.2600000000002183,0.13999999999998636,Low
23,69,99,116.52609,17.526092529296875,-2.350000000000364,-0.11000000000001364,Low
23,70,98,113.86167,15.861671447753906,5.690000000000509,-0.5399999999999636,Low
23,71,97,120.15878,23.158782958984375,0.38000000000010914,-0.11000000000001364,Low
23,72,96,122.804405,26.804405212402344,1.9299999999993815,0.8300000000000409,Low
23,73,95,120.53928,25.539283752441406,-3.7200000000002547,-0.7200000000000273,Low
23,74,94,119.76758,25.767578125,-2.7299999999995634,0.049999999999954525,Low
23,75,93,121.39981,28.399810791015625,0.6400000000003274,-0.03999999999996362,Low
23,76,92,113.83126,21.831260681152344,-1.5399999999999636,0.5099999999999909,Low
23,77,91,117.99336,26.993362426757812,3.8099999999994907,-0.22000000000002728,Low
23,78,90,109.93891,19.93891143798828,4.619999999999891,-0.03999999999996362,Low
23,79,89,111.08327,22.083267211914062,-4.599999999999454,0.4900000000000091,Low
23,80,88,107.761795,19.761795043945312,5.029999999999745,-0.4399999999999409,Low
23,81,87,107.1919,20.19190216064453,-3.1099999999996726,0.75,Low
23,82,86,109.008766,23.008766174316406,-1.4900000000006912,-0.35000000000002274,Low
23,83,85,112.64145,27.641448974609375,-0.4499999999998181,-0.2799999999999727,Low
23,84,84,112.61586,28.615859985351562,-1.4899999999997817,-0.13000000000010914,Low
23,85,83,116.33632,33.33631896972656,3.050000000000182,0.4900000000000091,Low
23,86,82,112.596596,30.596595764160156,-0.3900000000003274,-0.2400000000000091,Low
23,87,81,106.44193,25.441932678222656,-3.7100000000000364,0.3300000000000409,Low
23,88,80,105.235054,25.23505401611328,4.400000000000546,-0.049999999999954525,Low
23,89,79,97.56059,18.560592651367188,-0.6100000000005821,-0.3100000000000591,Low
23,90,78,100.27429,22.2742919921875,0.19000000000050932,0.16000000000008185,Low
23,91,77,102.83533,25.8353271484375,0.37999999999919964,0.37999999999999545,Low
23,92,76,96.46327,20.463272094726562,-8.239999999999782,-0.5100000000001046,Low
23,93,75,112.00291,37.002906799316406,7.630000000000109,0.14000000000010004,Low
23,94,74,111.15405,37.154052734375,1.4899999999997817,-0.4500000000000455,Low
23,95,73,111.46097,38.460968017578125,-1.1799999999993815,0.14999999999997726,Low
23,96,72,112.86238,40.86238098144531,0.22999999999956344,0.12999999999999545,Low
23,97,71,112.81754,41.817543029785156,0.8600000000005821,0.17000000000007276,Low
23,98,70,116.82498,46.824981689453125,-0.28000000000065484,0.01999999999998181,Low
23,99,69,111.51008,42.51007843017578,0.3600000000005821,-0.3100000000000591,Low
23,100,68,112.69941,44.69940948486328,-5.460000000000036,-0.14999999999997726,Low
23,101,67,111.46397,44.463966369628906,4.399999999999636,0.14999999999997726,Low
23,102,66,111.807365,45.80736541748047,-2.1099999999996726,0.8000000000000682,Low
23,103,65,112.53061,47.530609130859375,3.369999999999891,-0.43000000000006366,Low
23,104,64,91.94438,27.944381713867188,-1.1400000000003274,0.5,Low
23,105,63,102.04674,39.04673767089844,3.8900000000003274,-1.5599999999999454,Low
23,106,62,97.12538,35.12538146972656,-6.930000000000291,0.38999999999998636,Low
23,107,61,73.75625,12.756248474121094,3.130000000000109,0.8300000000000409,Medium
23,108,60,78.60773,18.60772705078125,0.7299999999995634,-0.20000000000004547,Medium
23,109,59,78.343765,19.343765258789062,-2.2399999999997817,0.12000000000000455,Medium
23,110,58,82.27922,24.279220581054688,-2.2899999999999636,-0.12999999999999545,Low
23,111,57,73.82104,16.82103729248047,3.5100000000002183,0.16999999999995907,Medium
23,112,56,88.124405,32.12440490722656,-4.329999999999927,-0.25,Low
23,113,55,83.48794,28.487937927246094,3.5399999999999636,-0.029999999999972715,Low
23,114,54,69.70564,15.705642700195312,-2.3299999999999272,0.2300000000000182,Medium
23,115,53,62.314304,9.31430435180664,4.869999999999891,0.37999999999999545,Medium
23,116,52,53.992107,1.9921073913574219,-2.25,0.029999999999972715,Medium
23,117,51,52.67486,1.6748580932617188,-3.899999999999636,-0.14999999999997726,Medium
23,118,50,50.500324,0.5003242492675781,2.1099999999996726,-0.2799999999999727,Medium
23,119,49,44.76485,-4.235149383544922,6.769999999999527,-0.22000000000002728,Medium
23,120,48,41.08467,-6.9153289794921875,-6.9299999999993815,0.05999999999994543,Medium
23,121,47,38.78383,-8.216171264648438,4.800000000000182,0.19000000000005457,Medium
23,122,46,37.86702,-8.132980346679688,-1.0900000000001455,-0.21000000000003638,Medium
23,123,45,39.581585,-5.418415069580078,-0.5700000000006185,0.2300000000000182,Medium
23,124,44,35.957664,-8.042335510253906,-0.2999999999992724,0.21000000000003638,Medium
23,125,43,39.441383,-3.5586166381835938,-4.539999999999964,-0.10000000000002274,Medium
23,126,42,41.355156,-0.6448440551757812,2.9799999999995634,-0.21000000000003638,Medium
23,127,41,41.928505,0.9285049438476562,-3.6899999999996,-0.15999999999996817,Medium
23,128,40,41.00552,1.0055198669433594,-1.1000000000003638,-0.32000000000005,Medium
23,129,39,39.236847,0.236846923828125,6.5600000000004,0.35000000000002274,Medium
23,130,38,41.403713,3.4037132263183594,4.4299999999993815,0.2799999999999727,Medium
23,131,37,39.539146,2.5391464233398438,-5.289999999999964,0.2700000000000955,Medium
23,132,36,35.914005,-0.08599472045898438,-6.630000000000109,0.2400000000000091,Medium
23,133,35,34.66083,-0.3391685485839844,7.920000000000073,-0.9500000000000455,Medium
23,134,34,40.360718,6.3607177734375,1.180000000000291,0.049999999999954525,Medium
23,135,33,41.3293,8.329299926757812,-3.9899999999997817,0.37000000000000455,Medium
23,136,32,40.048607,8.048606872558594,-1.430000000000291,0.2900000000000773,Medium
23,137,31,33.727764,2.727764129638672,1.050000000000182,-0.4500000000000455,Medium
23,138,30,31.73854,1.7385406494140625,3.5599999999994907,0.2999999999999545,Medium
23,139,29,32.101738,3.1017379760742188,0.8200000000006185,-0.12000000000000455,Medium
23,140,28,34.01017,6.010169982910156,-6.619999999999891,0.25,Medium
23,141,27,33.231033,6.2310333251953125,5.1799999999993815,-0.2299999999999045,Medium
23,142,26,37.114384,11.114383697509766,-3.8099999999994907,-0.12999999999999545,Medium
23,143,25,33.779667,8.779666900634766,-0.4000000000005457,-0.10000000000002274,Medium
23,144,24,33.84524,9.84524154663086,0.0,0.03999999999996362,Medium
23,145,23,32.450806,9.4508056640625,-3.380000000000109,0.32000000000005,Medium
23,146,22,28.447733,6.447732925415039,2.3100000000004,0.2799999999999727,High
23,147,21,22.870457,1.8704566955566406,3.7399999999997817,-0.12000000000000455,High
23,148,20,21.317257,1.3172569274902344,-0.7100000000000364,-0.029999999999972715,High
23,149,19,19.948462,0.9484615325927734,0.09000000000014552,-0.2599999999999909,High
23,150,18,22.311567,4.311567306518555,-3.630000000000109,0.049999999999954525,High
23,151,17,20.87889,3.8788890838623047,5.650000000000546,0.19000000000005457,High
23,152,16,18.87202,2.872020721435547,-0.7700000000004366,-0.4800000000000182,High
23,153,15,16.890717,1.890716552734375,-1.9399999999995998,0.4800000000000182,High
23,154,14,17.4269,3.426900863647461,-2.0600000000004,0.10999999999989996,High
23,155,13,15.161239,2.161238670349121,2.4099999999998545,-0.5199999999999818,High
23,156,12,19.89751,7.897510528564453,-2.469999999999345,0.21000000000003638,High
23,157,11,17.703543,6.703542709350586,-2.75,0.049999999999954525,High
23,158,10,18.415165,8.415164947509766,3.7999999999992724,-0.01999999999998181,High
23,159,9,14.820313,5.820313453674316,-0.46999999999934516,0.5,High
23,160,8,13.615958,5.615958213806152,1.269999999999527,-0.2599999999999909,High
23,161,7,12.062204,5.062204360961914,3.319999999999709,0.4199999999999591,High
23,162,6,8.496853,2.4968528747558594,-2.5,-0.7099999999999227,High
23,163,5,8.3110075,3.311007499694824,3.050000000000182,0.36000000000001364,High
23,164,4,6.63561,2.6356101036071777,3.2100000000000364,-0.06000000000005912,High
23,165,3,6.245403,3.2454028129577637,-8.519999999999527,0.19000000000005457,High
23,166,2,4.6568713,2.6568713188171387,-3.4400000000005093,0.36000000000001364,High
23,167,1,5.133923,4.133923053741455,5.079999999999927,-0.3100000000000591,High
23,168,0,4.8068376,4.806837558746338,-1.639999999999418,-0.4399999999999409,High
31,1,233,124.37682,-108.62317657470703,0.0,0.0,Low
31,2,232,123.41795,-108.58204650878906,1.5100000000002183,0.16999999999995907,Low
31,3,231,126.335846,-104.66415405273438,0.5500000000001819,0.0,Low
31,4,230,127.92487,-102.07512664794922,-4.630000000000109,-0.2799999999999727,Low
31,5,229,124.4323,-104.56770324707031,3.5200000000004366,-0.37000000000000455,Low
31,6,228,124.46784,-103.53215789794922,-3.3400000000001455,0.6399999999999864,Low
31,7,227,125.72249,-101.27751159667969,-3.6500000000005457,-0.18000000000006366,Low
31,8,226,126.6898,-99.3102035522461,8.450000000000728,0.020000000000095497,Low
31,9,225,125.306946,-99.69305419921875,-7.800000000000182,-0.4800000000000182,Low
31,10,224,125.92131,-98.07868957519531,3.869999999999891,0.7999999999999545,Low
31,11,223,125.57459,-97.42540740966797,2.519999999999527,-0.4700000000000273,Low
31,12,222,125.81327,-96.18672943115234,-0.13999999999941792,0.009999999999990905,Low
31,13,221,126.52674,-94.47325897216797,0.5399999999999636,-0.12000000000000455,Low
31,14,220,125.83502,-94.16497802734375,0.5900000000001455,-0.39999999999997726,Low
31,15,219,125.07997,-93.92002868652344,-5.0,0.8300000000000409,Low
31,16,218,124.72737,-93.27262878417969,6.719999999999345,-0.8400000000000318,Low
31,17,217,124.38863,-92.61136627197266,-8.479999999999563,0.4800000000000182,Low
31,18,216,125.17604,-90.82395935058594,0.1999999999998181,-0.37000000000000455,Low
31,19,215,124.99994,-90.00006103515625,1.050000000000182,0.4199999999999591,Low
31,20,214,125.2947,-88.7052993774414,3.100000000000364,-0.01999999999998181,Low
31,21,213,124.85307,-88.14692687988281,-0.8900000000003274,0.2699999999999818,Low
31,22,212,125.2717,-86.72830200195312,1.769999999999527,-0.01999999999998181,Low
31,23,211,125.922775,-85.07722473144531,2.880000000000109,-0.2799999999999727,Low
31,24,210,125.5082,-84.4917984008789,-3.1599999999998545,-0.11000000000001364,Low
31,25,209,124.98543,-84.01457214355469,1.8500000000003638,-0.21000000000003638,Low
31,26,208,125.48443,-82.51557159423828,-4.5,0.6800000000000637,Low
31,27,207,124.717766,-82.28223419189453,5.1799999999993815,-0.5199999999999818,Low
31,28,206,124.569824,-81.43017578125,-3.1099999999996726,-0.14999999999997726,Low
31,29,205,124.36224,-80.63775634765625,2.6599999999998545,0.92999999999995,Low
31,30,204,123.47786,-80.52214050292969,-4.359999999999673,-0.32000000000005,Low
31,31,203,120.01195,-82.98805236816406,4.039999999999964,0.0,Low
31,32,202,120.83366,-81.16634368896484,-0.6000000000003638,-0.35999999999989996,Low
31,33,201,121.10112,-79.89888000488281,1.2400000000006912,0.5299999999999727,Low
31,34,200,120.507866,-79.49213409423828,3.0999999999994543,-0.5199999999999818,Low
31,35,199,120.31679,-78.68321228027344,-5.449999999999818,0.5499999999999545,Low
31,36,198,122.993095,-75.00690460205078,-4.770000000000437,-0.37000000000000455,Low
31,37,197,123.145164,-73.8548355102539,2.5700000000006185,-0.7300000000000182,Low
31,38,196,122.86677,-73.13323211669922,4.550000000000182,0.7400000000000091,Low
31,39,195,122.52378,-72.4762191772461,-3.7600000000002183,-0.11000000000001364,Low
31,40,194,123.07858,-70.92141723632812,3.9099999999998545,0.4500000000000455,Low
31,41,193,124.24026,-68.7597427368164,-6.739999999999782,-0.7400000000000091,Low
31,42,192,124.27513,-67.72486877441406,7.859999999999673,0.22000000000002728,Low
31,43,191,124.864525,-66.1354751586914,-10.269999999999527,-0.5900000000000318,Low
31,44,190,124.73188,-65.26811981201172,1.0,0.7699999999999818,Low
31,45,189,123.70019,-65.29981231689453,8.539999999999964,-0.36000000000001364,Low
31,46,188,124.05888,-63.94111633300781,-3.430000000000291,0.7599999999999909,Low
31,47,187,123.44238,-63.5576171875,4.329999999999927,-0.5099999999999909,Low
31,48,186,124.71366,-61.286338806152344,-3.7899999999999636,0.0,Low
31,49,185,123.98501,-61.014991760253906,2.899999999999636,0.19000000000005457,Low
31,50,184,125.30158,-58.69841766357422,-3.199999999999818,0.14999999999997726,Low
31,51,183,125.85261,-57.14739227294922,-0.38000000000010914,-0.009999999999990905,Low
31,52,182,125.09864,-56.90135955810547,2.0100000000002183,-0.22000000000002728,Low
31,53,181,123.60917,-57.390830993652344,0.5399999999999636,-0.15999999999996817,Low
31,54,180,123.44614,-56.553863525390625,0.010000000000218279,-0.40999999999996817,Low
31,55,179,125.06628,-53.93372344970703,-7.039999999999964,0.5699999999999363,Low
31,56,178,122.31896,-55.68103790283203,6.050000000000182,0.05000000000006821,Low
31,57,177,122.9761,-54.023902893066406,2.469999999999345,-0.2800000000000864,Low
31,58,176,122.701416,-53.298583984375,-1.0499999999992724,0.35000000000002274,Low
31,59,175,121.61625,-53.383750915527344,0.11999999999989086,0.32000000000005,Low
31,60,174,120.10379,-53.896209716796875,-0.11000000000058208,-0.9200000000000728,Low
31,61,173,121.572044,-51.427955627441406,2.0200000000004366,0.2400000000000091,Low
31,62,172,121.88644,-50.113563537597656,-5.390000000000327,0.34000000000003183,Low
31,63,171,120.67297,-50.3270263671875,2.7399999999997817,0.13999999999998636,Low
31,64,170,119.4587,-50.541297912597656,-0.9600000000000364,-0.5800000000000409,Low
31,65,169,119.20344,-49.79656219482422,-0.7899999999999636,0.12999999999999545,Low
31,66,168,117.24178,-50.758216857910156,7.5900000000001455,0.2400000000000091,Low
31,67,167,118.95774,-48.042259216308594,-1.2399999999997817,-0.4699999999999136,Low
31,68,166,117.48736,-48.51264190673828,-4.710000000000036,0.67999999999995,Low
31,69,165,120.33354,-44.66645812988281,-3.4700000000002547,-0.36000000000001364,Low
31,70,164,118.63124,-45.36875915527344,5.930000000000291,-0.1999999999999318,Low
31,71,163,119.38501,-43.614990234375,-1.5200000000004366,0.2899999999999636,Low
31,72,162,117.55911,-44.440887451171875,-2.1899999999996,-0.14999999999997726,Low
31,73,161,118.25474,-42.745262145996094,1.6300000000001091,0.15999999999996817,Low
31,74,160,120.63438,-39.365623474121094,-2.1599999999998545,0.049999999999954525,Low
31,75,159,115.41522,-43.58477783203125,1.5599999999994907,-0.2299999999999045,Low
31,76,158,118.333015,-39.66698455810547,0.17000000000007276,0.05999999999994543,Low
31,77,157,121.30767,-35.69232940673828,-8.289999999999964,-0.029999999999972715,Low
31,78,156,120.359,-35.64099884033203,9.150000000000546,0.4499999999999318,Low
31,79,155,118.992294,-36.00770568847656,-2.660000000000764,-0.30999999999994543,Low
31,80,154,120.1092,-33.89080047607422,2.280000000000655,0.12000000000000455,Low
31,81,153,118.619965,-34.380035400390625,-0.4900000000006912,-0.20000000000004547,Low
31,82,152,117.116356,-34.883644104003906,4.0900000000001455,0.2400000000000091,Low
31,83,151,118.23124,-32.768760681152344,-4.6799999999993815,-0.2699999999999818,Low
31,84,150,113.65743,-36.342567443847656,-0.9700000000002547,0.13999999999998636,Low
31,85,149,116.73884,-32.26116180419922,5.930000000000291,-0.30999999999994543,Low
31,86,148,115.934235,-32.065765380859375,-4.3100000000004,-0.12000000000000455,Low
31,87,147,115.71613,-31.28386688232422,-5.140000000000327,0.2199999999999136,Low
31,88,146,111.33525,-34.66474914550781,3.75,0.38000000000010914,Low
31,89,145,112.40393,-32.5960693359375,-2.9099999999998545,-0.32000000000005,Low
31,90,144,116.80359,-27.1964111328125,5.110000000000582,0.4600000000000364,Low
31,91,143,115.17095,-27.82904815673828,-1.0100000000002183,-0.09000000000003183,Low
31,92,142,116.03997,-25.96002960205078,1.6499999999996362,-0.03999999999996362,Low
31,93,141,123.130585,-17.869415283203125,-8.429999999999382,-0.6800000000000637,Low
31,94,140,124.41572,-15.584281921386719,5.969999999999345,0.5,Low
31,95,139,121.5759,-17.424102783203125,2.730000000000473,-0.12999999999999545,Low
31,96,138,118.10889,-19.89111328125,-6.110000000000582,0.57000000000005,Low
31,97,137,122.820175,-14.179824829101562,3.5700000000006185,-0.4600000000000364,Low
31,98,136,122.01393,-13.986068725585938,-2.610000000000582,-0.20000000000004547,Low
31,99,135,121.3275,-13.672500610351562,6.180000000000291,0.25,Low
31,100,134,121.49361,-12.506393432617188,-8.1899999999996,-0.35999999999989996,Low
31,101,133,121.27331,-11.726692199707031,-1.6000000000003638,0.15999999999996817,Low
31,102,132,121.336205,-10.663795471191406,4.350000000000364,0.05999999999994543,Low
31,103,131,119.694336,-11.3056640625,1.6299999999991996,0.01999999999998181,Low
31,104,130,118.912895,-11.087104797363281,-2.3499999999994543,-0.17999999999994998,Low
31,105,129,120.19594,-8.804061889648438,6.479999999999563,0.2400000000000091,Low
31,106,128,121.953804,-6.046195983886719,-0.5299999999997453,-0.07000000000005002,Low
31,107,127,121.79974,-5.20025634765625,-1.7899999999999636,0.09000000000003183,Low
31,108,126,120.17976,-5.8202362060546875,-3.3299999999999272,-0.2999999999999545,Low
31,109,125,118.50966,-6.4903411865234375,-1.1700000000000728,0.2099999999999227,Low
31,110,124,120.45904,-3.5409622192382812,0.680000000000291,-0.17999999999994998,Low
31,111,123,120.53682,-2.4631805419921875,2.009999999999309,0.8300000000000409,Low
31,112,122,119.55073,-2.4492721557617188,1.5,-0.5,Low
31,113,121,122.89629,1.8962936401367188,-9.25,-0.5,Low
31,114,120,120.99871,0.9987106323242188,9.820000000000618,0.6499999999999773,Low
31,115,119,122.1896,3.1895980834960938,-3.6700000000000728,0.2899999999999636,Low
31,116,118,122.24197,4.241966247558594,3.6400000000003274,-0.8700000000000045,Low
31,117,117,119.348854,2.3488540649414062,-2.3300000000008367,0.35000000000002274,Low
31,118,116,118.640656,2.640655517578125,-3.6299999999991996,-0.01999999999998181,Low
31,119,115,119.38554,4.385536193847656,2.869999999999891,0.18999999999994088,Low
31,120,114,117.008995,3.0089950561523438,1.3699999999998909,0.009999999999990905,Low
31,121,113,112.46757,-0.5324325561523438,-1.1599999999998545,-0.6599999999999682,Low
31,122,112,111.61809,-0.3819122314453125,-0.9900000000006912,0.4199999999999591,Low
31,123,111,109.33448,-1.6655197143554688,2.2000000000007276,0.5,Low
31,124,110,107.895996,-2.10400390625,0.569999999999709,-0.33999999999991815,Low
31,125,109,107.17831,-1.8216934204101562,-2.5,-0.41000000000008185,Low
31,126,108,110.73326,2.7332611083984375,-1.680000000000291,0.42000000000007276,Low
31,127,107,109.67029,2.6702880859375,0.4899999999997817,0.4700000000000273,Low
31,128,106,111.7398,5.739799499511719,-0.20999999999912689,-0.2400000000000091,Low
31,129,105,116.45081,11.450813293457031,6.6299999999992,-0.6000000000000227,Low
31,130,104,119.62312,15.623123168945312,-5.199999999999818,0.4800000000000182,Low
31,131,103,122.8737,19.873703002929688,-0.9899999999997817,0.5599999999999454,Low
31,132,102,119.965096,17.96509552001953,-0.07999999999992724,-0.5099999999999909,Low
31,133,101,120.51506,19.515060424804688,1.180000000000291,-0.25,Low
31,134,100,117.20271,17.202713012695312,-8.94000000000051,-0.06999999999993634,Low
31,135,99,120.228226,21.228225708007812,10.970000000000255,-0.6300000000001091,Low
31,136,98,115.6819,17.681900024414062,2.300000000000182,1.1700000000000728,Low
31,137,97,113.556526,16.55652618408203,-4.940000000000509,-0.5500000000000682,Low
31,138,96,112.000046,16.000045776367188,3.9000000000005457,0.44000000000005457,Low
31,139,95,114.29899,19.298988342285156,-9.530000000000655,-0.3300000000000409,Low
31,140,94,112.21926,18.219261169433594,-2.389999999999418,0.18000000000006366,Low
31,141,93,109.74604,16.74604034423828,10.699999999999818,0.11000000000001364,Low
31,142,92,109.7508,17.75080108642578,-1.1400000000003274,-0.13999999999998636,Low
31,143,91,107.89433,16.894332885742188,4.75,-0.22000000000002728,Low
31,144,90,108.96466,18.96466064453125,-2.3099999999994907,-0.13999999999998636,Low
31,145,89,108.508965,19.50896453857422,1.1899999999995998,0.049999999999954525,Low
31,146,88,116.658516,28.65851593017578,-1.8900000000003274,0.44000000000005457,Low
31,147,87,110.444,23.444000244140625,-0.3499999999994543,-0.22000000000002728,Low
31,148,86,107.49644,21.496437072753906,-2.550000000000182,0.22000000000002728,Low
31,149,85,117.12931,32.129310607910156,0.5,-0.07000000000005002,Low
31,150,84,119.12373,35.12373352050781,1.1900000000005093,0.07000000000005002,Low
31,151,83,119.026764,36.026763916015625,-3.3100000000004,-0.36000000000001364,Low
31,152,82,119.67168,37.67167663574219,-0.6599999999998545,0.2599999999999909,Low
31,153,81,120.68639,39.68639373779297,1.8599999999996726,0.25,Low
31,154,80,115.85949,35.85948944091797,4.420000000000073,-0.14999999999997726,Low
31,155,79,117.23,38.230003356933594,-6.760000000000218,0.2599999999999909,Low
31,156,78,112.36827,34.36827087402344,-6.0,-0.05000000000006821,Low
31,157,77,112.12757,35.12757110595703,4.480000000000473,-0.6299999999999955,Low
31,158,76,111.75968,35.759681701660156,-0.8100000000004002,0.3100000000000591,Low
31,159,75,108.01924,33.01924133300781,10.039999999999964,-0.12999999999999545,Low
31,160,74,105.35126,31.35125732421875,1.9700000000002547,0.599999999999909,Low
31,161,73,109.74489,36.74488830566406,-8.069999999999709,-0.40999999999996817,Low
31,162,72,101.21167,29.211669921875,-3.3900000000003274,0.5,Low
31,163,71,102.529976,31.52997589111328,3.380000000000109,-0.32999999999992724,Low
31,164,70,114.68309,44.68309020996094,4.029999999999745,-0.5400000000000773,Low
31,165,69,115.52085,46.520851135253906,-1.6899999999995998,0.11000000000001364,Low
31,166,68,111.07983,43.07982635498047,-5.640000000000327,0.8400000000000318,Low
31,167,67,113.35994,46.35993957519531,8.590000000000146,-1.4800000000000182,Low
31,168,66,114.00632,48.006317138671875,1.819999999999709,0.5299999999999727,Low
31,169,65,115.64101,50.64100646972656,-7.829999999999927,0.39999999999997726,Low
31,170,64,103.951904,39.951904296875,1.6199999999998909,0.2599999999999909,Low
